Table with row headers in column A and column headers in row 3,,,,,,,,,,,
"List 1. CORE BASED STATISTICAL AREAS (CBSAs), METROPOLITAN DIVISIONS, AND COMBINED STATISTICAL AREAS (CSAs), JULY 2023",,,,,,,,,,,
CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
43780,,515,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,,"South Bend-Elkhart-Mishawaka, IN-MI",Cass County,Michigan,26,027,Central
43890,,317,"Sparta, WI",Micropolitan Statistical Area,,"La Crosse-Onalaska-Sparta, WI-MN",Monroe County,Wisconsin,55,081,Central
43900,,273,"Spartanburg, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Spartanburg County,South Carolina,45,083,Central
43900,,273,"Spartanburg, SC",Metropolitan Statistical Area,,"Greenville-Spartanburg-Anderson, SC",Union County,South Carolina,45,087,Outlying
43940,,452,"Spearfish, SD",Micropolitan Statistical Area,,"Rapid City-Spearfish, SD",Lawrence County,South Dakota,46,081,Central
43980,,517,"Spencer, IA",Micropolitan Statistical Area,,"Spencer-Spirit Lake, IA",Clay County,Iowa,19,041,Central
44020,,517,"Spirit Lake, IA",Micropolitan Statistical Area,,"Spencer-Spirit Lake, IA",Dickinson County,Iowa,19,059,Central
44060,,518,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Spokane County,Washington,53,063,Central
44060,,518,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",Stevens County,Washington,53,065,Outlying
44100,,522,"Springfield, IL",Metropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Menard County,Illinois,17,129,Outlying
44100,,522,"Springfield, IL",Metropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Sangamon County,Illinois,17,167,Central
44140,,521,"Springfield, MA",Metropolitan Statistical Area,,"Springfield-Amherst Town-Northampton, MA",Hampden County,Massachusetts,25,013,Central
44180,,,"Springfield, MO",Metropolitan Statistical Area,,,Christian County,Missouri,29,043,Central
44180,,,"Springfield, MO",Metropolitan Statistical Area,,,Dallas County,Missouri,29,059,Outlying
44180,,,"Springfield, MO",Metropolitan Statistical Area,,,Greene County,Missouri,29,077,Central
44180,,,"Springfield, MO",Metropolitan Statistical Area,,,Polk County,Missouri,29,167,Outlying
44180,,,"Springfield, MO",Metropolitan Statistical Area,,,Webster County,Missouri,29,225,Outlying
44220,,212,"Springfield, OH",Metropolitan Statistical Area,,"Dayton-Springfield-Kettering, OH",Clark County,Ohio,39,023,Central
44260,,523,"Starkville, MS",Micropolitan Statistical Area,,"Starkville-Columbus, MS",Oktibbeha County,Mississippi,28,105,Central
44260,,523,"Starkville, MS",Micropolitan Statistical Area,,"Starkville-Columbus, MS",Webster County,Mississippi,28,155,Outlying
44300,,524,"State College, PA",Metropolitan Statistical Area,,"State College-DuBois, PA",Centre County,Pennsylvania,42,027,Central
44340,,496,"Statesboro, GA",Micropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Bulloch County,Georgia,13,031,Central
44340,,496,"Statesboro, GA",Micropolitan Statistical Area,,"Savannah-Hinesville-Statesboro, GA",Evans County,Georgia,13,109,Outlying
44420,,277,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Stuarts Draft, VA",Augusta County,Virginia,51,015,Central
44420,,277,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Stuarts Draft, VA",Staunton city,Virginia,51,790,Central
44420,,277,"Staunton-Stuarts Draft, VA",Metropolitan Statistical Area,,"Harrisonburg-Staunton-Stuarts Draft, VA",Waynesboro city,Virginia,51,820,Central
44460,,,"Steamboat Springs, CO",Micropolitan Statistical Area,,,Moffat County,Colorado,08,081,Outlying
44460,,,"Steamboat Springs, CO",Micropolitan Statistical Area,,,Routt County,Colorado,08,107,Central
44500,,,"Stephenville, TX",Micropolitan Statistical Area,,,Erath County,Texas,48,143,Central
44540,,,"Sterling, CO",Micropolitan Statistical Area,,,Logan County,Colorado,08,075,Central
44580,,221,"Sterling, IL",Micropolitan Statistical Area,,"Dixon-Sterling, IL",Whiteside County,Illinois,17,195,Central
44620,,554,"Stevens Point-Plover, WI",Micropolitan Statistical Area,,"Wausau-Stevens Point-Wisconsin Rapids, WI",Portage County,Wisconsin,55,097,Central
44660,,,"Stillwater, OK",Micropolitan Statistical Area,,,Payne County,Oklahoma,40,119,Central
44700,,488,"Stockton-Lodi, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",San Joaquin County,California,06,077,Central
44740,,,"Storm Lake, IA",Micropolitan Statistical Area,,,Buena Vista County,Iowa,19,021,Central
44780,,310,"Sturgis, MI",Micropolitan Statistical Area,,"Kalamazoo-Battle Creek-Portage, MI",St. Joseph County,Michigan,26,149,Central
44860,,206,"Sulphur Springs, TX",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Hopkins County,Texas,48,223,Central
44900,,174,"Summerville, GA",Micropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Chattooga County,Georgia,13,055,Central
44940,,192,"Sumter, SC",Metropolitan Statistical Area,,"Columbia-Sumter-Orangeburg, SC",Sumter County,South Carolina,45,085,Central
44980,,146,"Sunbury, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Montour County,Pennsylvania,42,093,Outlying
44980,,146,"Sunbury, PA",Micropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Northumberland County,Pennsylvania,42,097,Central
45000,,,"Susanville, CA",Micropolitan Statistical Area,,,Lassen County,California,06,035,Central
45020,,101,"Sweetwater, TX",Micropolitan Statistical Area,,"Abilene-Sweetwater, TX",Nolan County,Texas,48,353,Central
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,,"Syracuse-Auburn, NY",Madison County,New York,36,053,Outlying
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,,"Syracuse-Auburn, NY",Onondaga County,New York,36,067,Central
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,,"Syracuse-Auburn, NY",Oswego County,New York,36,075,Outlying
45140,,,"Tahlequah, OK",Micropolitan Statistical Area,,,Cherokee County,Oklahoma,40,021,Central
45180,,142,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,,"Birmingham-Cullman-Talladega, AL",Coosa County,Alabama,01,037,Outlying
45180,,142,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,,"Birmingham-Cullman-Talladega, AL",Talladega County,Alabama,01,121,Central
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Gadsden County,Florida,12,039,Outlying
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Jefferson County,Florida,12,065,Outlying
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Leon County,Florida,12,073,Central
45220,,533,"Tallahassee, FL",Metropolitan Statistical Area,,"Tallahassee-Bainbridge, FL-GA",Wakulla County,Florida,12,129,Outlying
45300,41304,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,"St. Petersburg-Clearwater-Largo, FL",,Pinellas County,Florida,12,103,Central
45300,45294,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,"Tampa, FL",,Hernando County,Florida,12,053,Outlying
45300,45294,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,"Tampa, FL",,Hillsborough County,Florida,12,057,Central
45300,45294,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,"Tampa, FL",,Pasco County,Florida,12,101,Central
45340,,,"Taos, NM",Micropolitan Statistical Area,,,Taos County,New Mexico,35,055,Central
45380,,522,"Taylorville, IL",Micropolitan Statistical Area,,"Springfield-Jacksonville-Lincoln, IL",Christian County,Illinois,17,021,Central
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Clay County,Indiana,18,021,Outlying
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Sullivan County,Indiana,18,153,Outlying
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Vermillion County,Indiana,18,165,Outlying
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,,,Vigo County,Indiana,18,167,Central
45500,,,"Texarkana, TX-AR",Metropolitan Statistical Area,,,Little River County,Arkansas,05,081,Outlying
45500,,,"Texarkana, TX-AR",Metropolitan Statistical Area,,,Miller County,Arkansas,05,091,Central
45500,,,"Texarkana, TX-AR",Metropolitan Statistical Area,,,Bowie County,Texas,48,037,Central
45520,,,"The Dalles, OR",Micropolitan Statistical Area,,,Wasco County,Oregon,41,065,Central
45580,,122,"Thomaston, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",Upson County,Georgia,13,293,Central
45620,,,"Thomasville, GA",Micropolitan Statistical Area,,,Grady County,Georgia,13,131,Outlying
45620,,,"Thomasville, GA",Micropolitan Statistical Area,,,Thomas County,Georgia,13,275,Central
45660,,248,"Tiffin, OH",Micropolitan Statistical Area,,"Findlay-Tiffin, OH",Seneca County,Ohio,39,147,Central
45700,,,"Tifton, GA",Micropolitan Statistical Area,,,Tift County,Georgia,13,277,Central
45700,,,"Tifton, GA",Micropolitan Statistical Area,,,Turner County,Georgia,13,287,Outlying
45740,,,"Toccoa, GA",Micropolitan Statistical Area,,,Stephens County,Georgia,13,257,Central
45780,,,"Toledo, OH",Metropolitan Statistical Area,,,Fulton County,Ohio,39,051,Outlying
45780,,,"Toledo, OH",Metropolitan Statistical Area,,,Lucas County,Ohio,39,095,Central
45780,,,"Toledo, OH",Metropolitan Statistical Area,,,Wood County,Ohio,39,173,Central
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Jackson County,Kansas,20,085,Outlying
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Jefferson County,Kansas,20,087,Outlying
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Osage County,Kansas,20,139,Outlying
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Shawnee County,Kansas,20,177,Central
45820,,,"Topeka, KS",Metropolitan Statistical Area,,,Wabaunsee County,Kansas,20,197,Outlying
45860,,405,"Torrington, CT",Micropolitan Statistical Area,,"New Haven-Hartford-Waterbury, CT",Northwest Hills Planning Region,Connecticut,09,160,Central
45880,,,"Town of Pecos, TX",Micropolitan Statistical Area,,,Reeves County,Texas,48,389,Central
45900,,,"Traverse City, MI",Metropolitan Statistical Area,,,Benzie County,Michigan,26,019,Outlying
45900,,,"Traverse City, MI",Metropolitan Statistical Area,,,Grand Traverse County,Michigan,26,055,Central
45900,,,"Traverse City, MI",Metropolitan Statistical Area,,,Kalkaska County,Michigan,26,079,Outlying
45900,,,"Traverse City, MI",Metropolitan Statistical Area,,,Leelanau County,Michigan,26,089,Outlying
45940,,408,"Trenton-Princeton, NJ",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Mercer County,New Jersey,34,021,Central
45980,,,"Troy, AL",Micropolitan Statistical Area,,,Pike County,Alabama,01,109,Central
46020,,472,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,,"Sacramento-Roseville, CA",Nevada County,California,06,057,Central
46060,,536,"Tucson, AZ",Metropolitan Statistical Area,,"Tucson-Nogales, AZ",Pima County,Arizona,04,019,Central
46100,,400,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,,"Nashville-Davidson--Murfreesboro, TN",Coffee County,Tennessee,47,031,Central
46100,,400,"Tullahoma-Manchester, TN",Micropolitan Statistical Area,,"Nashville-Davidson--Murfreesboro, TN",Moore County,Tennessee,47,127,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,,"Tulsa-Bartlesville-Muskogee, OK",Creek County,Oklahoma,40,037,Central
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,,"Tulsa-Bartlesville-Muskogee, OK",Okmulgee County,Oklahoma,40,111,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,,"Tulsa-Bartlesville-Muskogee, OK",Osage County,Oklahoma,40,113,Central
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,,"Tulsa-Bartlesville-Muskogee, OK",Pawnee County,Oklahoma,40,117,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,,"Tulsa-Bartlesville-Muskogee, OK",Rogers County,Oklahoma,40,131,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,,"Tulsa-Bartlesville-Muskogee, OK",Tulsa County,Oklahoma,40,143,Central
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,,"Tulsa-Bartlesville-Muskogee, OK",Wagoner County,Oklahoma,40,145,Central
46180,,539,"Tupelo, MS",Micropolitan Statistical Area,,"Tupelo-Corinth, MS",Itawamba County,Mississippi,28,057,Outlying
46180,,539,"Tupelo, MS",Micropolitan Statistical Area,,"Tupelo-Corinth, MS",Lee County,Mississippi,28,081,Central
46180,,539,"Tupelo, MS",Micropolitan Statistical Area,,"Tupelo-Corinth, MS",Prentiss County,Mississippi,28,117,Outlying
46220,,,"Tuscaloosa, AL",Metropolitan Statistical Area,,,Greene County,Alabama,01,063,Outlying
46220,,,"Tuscaloosa, AL",Metropolitan Statistical Area,,,Hale County,Alabama,01,065,Outlying
46220,,,"Tuscaloosa, AL",Metropolitan Statistical Area,,,Pickens County,Alabama,01,107,Outlying
46220,,,"Tuscaloosa, AL",Metropolitan Statistical Area,,,Tuscaloosa County,Alabama,01,125,Central
46300,,,"Twin Falls, ID",Metropolitan Statistical Area,,,Jerome County,Idaho,16,053,Outlying
46300,,,"Twin Falls, ID",Metropolitan Statistical Area,,,Twin Falls County,Idaho,16,083,Central
46340,,540,"Tyler, TX",Metropolitan Statistical Area,,"Tyler-Jacksonville, TX",Smith County,Texas,48,423,Central
46380,,,"Ukiah, CA",Micropolitan Statistical Area,,,Mendocino County,California,06,045,Central
46460,,542,"Union City, TN",Micropolitan Statistical Area,,"Union City-Martin, TN",Obion County,Tennessee,47,131,Central
46500,,212,"Urbana, OH",Micropolitan Statistical Area,,"Dayton-Springfield-Kettering, OH",Champaign County,Ohio,39,021,Central
46520,,,"Urban Honolulu, HI",Metropolitan Statistical Area,,,Honolulu County,Hawaii,15,003,Central
46540,,,"Utica-Rome, NY",Metropolitan Statistical Area,,,Herkimer County,New York,36,043,Outlying
46540,,,"Utica-Rome, NY",Metropolitan Statistical Area,,,Oneida County,New York,36,065,Central
46580,,490,"Utuado, PR",Micropolitan Statistical Area,,"San Juan-Bayamón, PR",Utuado Municipio,Puerto Rico,72,141,Central
46620,,,"Uvalde, TX",Micropolitan Statistical Area,,,Uvalde County,Texas,48,463,Central
46660,,,"Valdosta, GA",Metropolitan Statistical Area,,,Brooks County,Georgia,13,027,Outlying
46660,,,"Valdosta, GA",Metropolitan Statistical Area,,,Echols County,Georgia,13,101,Outlying
46660,,,"Valdosta, GA",Metropolitan Statistical Area,,,Lanier County,Georgia,13,173,Outlying
46660,,,"Valdosta, GA",Metropolitan Statistical Area,,,Lowndes County,Georgia,13,185,Central
46700,,488,"Vallejo, CA",Metropolitan Statistical Area,,"San Jose-San Francisco-Oakland, CA",Solano County,California,06,095,Central
46780,,338,"Van Wert, OH",Micropolitan Statistical Area,,"Lima-Van Wert-Celina, OH",Van Wert County,Ohio,39,161,Central
46820,,,"Vermillion, SD",Micropolitan Statistical Area,,,Clay County,South Dakota,46,027,Central
46860,,,"Vernal, UT",Micropolitan Statistical Area,,,Uintah County,Utah,49,047,Central
46900,,,"Vernon, TX",Micropolitan Statistical Area,,,Wilbarger County,Texas,48,487,Central
46980,,298,"Vicksburg, MS",Micropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Warren County,Mississippi,28,149,Central
47020,,544,"Victoria, TX",Metropolitan Statistical Area,,"Victoria-Port Lavaca, TX",Goliad County,Texas,48,175,Outlying
47020,,544,"Victoria, TX",Metropolitan Statistical Area,,"Victoria-Port Lavaca, TX",Victoria County,Texas,48,469,Central
47080,,,"Vidalia, GA",Micropolitan Statistical Area,,,Montgomery County,Georgia,13,209,Outlying
47080,,,"Vidalia, GA",Micropolitan Statistical Area,,,Toombs County,Georgia,13,279,Central
47180,,,"Vincennes, IN",Micropolitan Statistical Area,,,Knox County,Indiana,18,083,Central
47220,,428,"Vineland, NJ",Metropolitan Statistical Area,,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",Cumberland County,New Jersey,34,011,Central
47240,,,"Vineyard Haven, MA",Micropolitan Statistical Area,,,Dukes County,Massachusetts,25,007,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Camden County,North Carolina,37,029,Outlying
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Currituck County,North Carolina,37,053,Outlying
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Gates County,North Carolina,37,073,Outlying
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Gloucester County,Virginia,51,073,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Isle of Wight County,Virginia,51,093,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",James City County,Virginia,51,095,Outlying
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Mathews County,Virginia,51,115,Outlying
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Surry County,Virginia,51,181,Outlying
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",York County,Virginia,51,199,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Chesapeake city,Virginia,51,550,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Hampton city,Virginia,51,650,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Newport News city,Virginia,51,700,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Norfolk city,Virginia,51,710,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Poquoson city,Virginia,51,735,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Portsmouth city,Virginia,51,740,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Suffolk city,Virginia,51,800,Outlying
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Virginia Beach city,Virginia,51,810,Central
47260,,545,"Virginia Beach-Chesapeake-Norfolk, VA-NC",Metropolitan Statistical Area,,"Virginia Beach-Chesapeake, VA-NC",Williamsburg city,Virginia,51,830,Outlying
47300,,,"Visalia, CA",Metropolitan Statistical Area,,,Tulare County,California,06,107,Central
47340,,,"Wabash, IN",Micropolitan Statistical Area,,,Wabash County,Indiana,18,169,Central
47380,,,"Waco, TX",Metropolitan Statistical Area,,,Bosque County,Texas,48,035,Outlying
47380,,,"Waco, TX",Metropolitan Statistical Area,,,Falls County,Texas,48,145,Outlying
